DateLaid,Material,Diameter,NetworkFun,ReviewAge,ReviewDiam,ReviewMate,ID,length,straightdis,sinuosity
,UPVC,"4""",DISTRIBUTION,"1988","100",UPVC,WTE-MN89729S,12.2956330653797,12.2881647125031,1.00060776796628
,UPVC,"4""",DISTRIBUTION,"1988","100",UPVC,WTE-MN89723S,38.0841637530043,34.0803455381875,1.1174817376875
,UPVC,"4""",DISTRIBUTION,"1988","100",UPVC,WTE-MN89728S,9.60184619073993,9.1643552964374,1.04773831657014
,UNKNOWN,UNKNOWN,DISTRIBUTION,"1968","100",CI,WTE-MN89726S,2.76980288114497,2.76980288114497,1
,UNKNOWN,UNKNOWN,DISTRIBUTION,"1968","100",CI,WTE-MN89725S,13.2235910402615,13.2235910402615,1
,POL,"1.5""",DISTRIBUTION,"1980","38",POL,WTE-MN89727S,2.93633785524638,2.93633785524638,1
,POL,"1.5""",DISTRIBUTION,"1980","38",POL,WTE-MN89275S,55.4546086892292,54.9804421953839,1.00862427574082
,UPVC,"4""",DISTRIBUTION,"1981","100",UPVC,WTE-MN89097S,10.2247887019577,10.2247887019577,1
,UNKNOWN,UNKNOWN,PRIVATE,"1968","100",CI,WTE-MN89093S,12.3546525649145,12.3546525649145,1
,UPVC,"6""",DISTRIBUTION,"1988","150",UPVC,WTE-MN1318442,2.53283240654903,2.53283240654903,1
01-02-2011,HPPE,"90",DISTRIBUTION,"2011","90",HPPE,WTE-MN89094S,1.28816924354151,1.28816924354151,1
01-02-2011,HPPE,"90",DISTRIBUTION,"2011","90",HPPE,WTE-MN89322S,84.6294152856664,84.6293225779112,1.00000109545666
,POL,"1.5""",DISTRIBUTION,"1980","38",POL,WTE-MN89104S,1.75183560872872,1.75183560872872,1
01-02-2011,HPPE,"90",DISTRIBUTION,"2011","90",HPPE,WTE-MN89327S,20.2094971716149,20.1613645619436,1.00238736864875
,UPVC,"6""",DISTRIBUTION,"1988","150",UPVC,WTE-MN89345S,19.2469437874697,19.224091552048,1.00118872901535
,UPVC,"6""",DISTRIBUTION,"1988","150",UPVC,WTE-MN89347S,20.5689350234971,20.5689350234971,1
,POL,"1.5""",DISTRIBUTION,"1980","38",POL,WTE-MN89343S,74.5941091197841,26.251704706541,2.84149581726774
,POL,"1.5""",DISTRIBUTION,"1980","38",POL,WTE-MN89344S,1.06919829781463,1.06919829781463,1
01-02-2011,HPPE,"90",DISTRIBUTION,"2011","90",HPPE,WTE-MN89328S,26.2651161238493,26.2651161238493,1
,POL,"0.5""",DISTRIBUTION,"1980","12",POL,WTE-MN89269S,3.07266659434115,3.07266659434115,1
,POL,"1.5""",DISTRIBUTION,"1980","38",POL,WTE-MN89201S,10.6250120000487,10.6250120000487,1
,POL,"2""",DISTRIBUTION,"1980","50",POL,WTE-MN89346S,2.76723688901454,2.76723688901454,1
,UNKNOWN,UNKNOWN,DISTRIBUTION,"1968","75",CI,WTE-MN89638S,3.28509619342502,3.28509619342502,1
,POL,"0.5""",PRIVATE,"1980","12",POL,WTE-MN89195S,10.1918869695652,10.1918869695652,1
,POL,"2""",PRIVATE,"1980","50",POL,WTE-MN89375S,16.3826249423019,16.3826249423019,1
,POL,"0.5""",DISTRIBUTION,"1980","12",POL,WTE-MN89200S,2.85787053585869,2.85787053585869,1
,UNKNOWN,UNKNOWN,PRIVATE,"1980","12",POL,WTE-MN89196S,6.87910691887396,6.87910691887396,1
,POL,"1.5""",DISTRIBUTION,"1983","38",POL,WTE-MN89333S,1.02412596881618,1.02412596881618,1
01-02-2011,HPPE,"90",DISTRIBUTION,"2011","90",HPPE,WTE-MN89329S,35.3788280331839,35.3788280331839,1
01-11-2003,HPPE,"90",DISTRIBUTION,"2003","90",HPPE,WTE-MN86816S,30.9350527401804,30.9194359586359,1.00050507976812
,UNKNOWN,UNKNOWN,DISTRIBUTION,"1971","90",HPPE,WTE-MN86785S,1.63826249420995,1.63826249420995,1
,UNKNOWN,UNKNOWN,DISTRIBUTION,"1971","90",HPPE,WTE-MN86783S,4.40125073138962,4.40125073138962,1
,UNKNOWN,UNKNOWN,PRIVATE,"2002","90",HPPE,WTE-MN86782S,9.58681761590581,9.58681761590581,1
,MDPE,"63",DISTRIBUTION,"2002","63",MDPE,WTE-MN85387S,29.9302427515607,22.4380933236494,1.33390312268711
,CIEL,"3""",DISTRIBUTION,"1894","75",CIEL,WTE-MN594937,62.0088380556148,62.0088380556148,1
,CIEL,"6""",DISTRIBUTION,"1930","150",CIEL,WTE-MN85856S,1.70522960325642,1.70522960325642,1
,CIEL,"4""",DISTRIBUTION,"1894","100",CIEL,WTE-MN85854S,29.082142011913,29.082142011913,1
,CIEL,"6""",DISTRIBUTION,"1894","150",CIEL,WTE-MN85853S,56.860585503827,55.4350171642269,1.02571602594398
,MDPE,"63",DISTRIBUTION,"2002","63",MDPE,WTE-MN85382S,22.644087560122,17.6177074557603,1.2853027340239
,CIEL,"3""",DISTRIBUTION,"1919","75",CIEL,WTE-MN85435S,2.24538838510002,2.24538838510002,1
,UNKNOWN,UNKNOWN,DISTRIBUTION,"1971","63",MDPE,WTE-MN85381S,4.44754708676469,3.45399739427496,1.28765212566071
,CIEL,"3""",DISTRIBUTION,"1894","75",CIEL,WTE-MN85324S,66.2118518846659,66.2118518846659,1
,CIEL,"4""",DISTRIBUTION,"1894","100",CIEL,WTE-MN594942,45.9555266846112,45.9545589577512,1.00002105834289
,CI,"3""",DISTRIBUTION,"1965","75",CI,WTE-MN85865S,1.98941197333331,1.98941197333331,1
,CIEL,"6""",DISTRIBUTION,"1965","150",CIEL,WTE-MN85852S,59.9862103570618,59.9862103570618,1
,POL,"1.5""",DISTRIBUTION,"1980","38",POL,WTE-MN1373576,36.3065686894278,36.3065686894278,1
,UNKNOWN,UNKNOWN,DISTRIBUTION,"1980","38",POL,WTE-MN85845S,7.05048062186131,7.05048062186131,1
,CIEL,"6""",DISTRIBUTION,"1894","150",CIEL,WTE-MN85420S,80.1770926393818,80.1657430140719,1.00014157699889
,CIEL,"4""",DISTRIBUTION,"1894","100",CIEL,WTE-MN594941,2.00490224199725,2.00490224199725,1
,UNKNOWN,UNKNOWN,DISTRIBUTION,"1980","38",POL,WTE-MN515258,0.95077336944617,0.95077336944617,1
,POL,"1.5""",DISTRIBUTION,"1980","38",POL,WTE-MN515259,2.75097891665649,2.75097891665649,1
,CIEL,"3""",DISTRIBUTION,"1894","75",CIEL,WTE-MN594949,51.8169058319587,51.8169058319587,1
,POL,"1.5""",DISTRIBUTION,"1980","38",POL,WTE-MN1373575,5.81681158370061,5.81681158370061,1
01-07-2004,MDPE,"32",DISTRIBUTION,"2004","32",MDPE,WTE-MN594944,24.9386990249599,24.7291666863662,1.00847308529443
01-07-2004,MDPE,"32",DISTRIBUTION,"2004","32",MDPE,WTE-MN600932,14.5303899500731,13.8866215114559,1.04635889572465
,UNKNOWN,UNKNOWN,PRIVATE,"1894","75",CIEL,WTE-MN85425S,3.82624202054411,3.82624202054411,1
,CIEL,"6""",DISTRIBUTION,"1930","150",CIEL,WTE-MN594951,25.9559314965248,,
,UNKNOWN,UNKNOWN,DISTRIBUTION,"1894","75",CIEL,WTE-MN85419S,2.79618597385495,2.79618597385495,1
,UNKNOWN,UNKNOWN,DISTRIBUTION,"1955","75",CIEL,WTE-MN85421S,4.92301046105156,4.92301046105156,1
,UNKNOWN,UNKNOWN,PRIVATE,"1894","75",CIEL,WTE-MN85424S,8.89260366828274,8.89260366828274,1
,CIEL,"3""",DISTRIBUTION,"1930","75",CIEL,WTE-MN600931,0.591230073679806,0.591230073679806,1
,CIEL,"3""",DISTRIBUTION,"1930","75",CIEL,WTE-MN600929,0.55634521654631,0.55634521654631,1
01-02-2011,HPPE,"90",DISTRIBUTION,"2011","90",HPPE,WTE-MN536586,52.9319947196207,52.9319947196207,1
,MOPVC,"110",DISTRIBUTION,"1988","110",MOPVC,WTE-MN537078,2.19902705762368,2.19902705762368,1
01-02-2011,HPPE,"90",DISTRIBUTION,"2011","90",HPPE,WTE-MN536585,1.82684126288771,1.82684126288771,1
01-02-2011,HPPE,"90",DISTRIBUTION,"2011","90",HPPE,WTE-MN1264069,6.12235722580838,6.12235722580838,1
01-03-2008,MDPE,"63",DISTRIBUTION,"2008","63",MDPE,WTE-MN1264071,0.975980532555044,0.975980532555044,1
01-02-2011,HPPE,"90",DISTRIBUTION,"2011","90",HPPE,WTE-MN1264068,14.2155944300296,14.2155944300296,1
01-03-2008,MDPE,"63",DISTRIBUTION,"2008","63",MDPE,WTE-MN1264072,117.881576304909,76.6550826038505,1.53781813678441
01-02-2011,HPPE,"90",DISTRIBUTION,"2011","90",HPPE,WTE-MN89867S,27.4217782975777,27.4217782975777,1
,UNKNOWN,UNKNOWN,DISTRIBUTION,"1968","100",CI,WTE-MN89869S,5.07452352448821,5.07452352448821,1
,UNKNOWN,UNKNOWN,DISTRIBUTION,"1968","100",CI,WTE-MN89865S,3.87041289785068,3.87041289785068,1
,UNKNOWN,UNKNOWN,PRIVATE,"1968","100",CI,WTE-MN89863S,6.0354578948102,6.0354578948102,1
07-11-1997,UNKNOWN,UNKNOWN,PRIVATE,"1997","100",PE,WTE-MN506781,19.5000349963346,19.4994699671631,1.00002897664257
,UNKNOWN,UNKNOWN,DISTRIBUTION,"1968","100",CI,WTE-MN89868S,4.18955653979254,4.18955653979254,1
01-02-2011,HPPE,"90",DISTRIBUTION,"2011","90",HPPE,WTE-MN89859S,18.9846766097323,18.9840927094654,1.00003075734384
01-02-2011,HPPE,"90",DISTRIBUTION,"2011","90",HPPE,WTE-MN1318586,28.3241837684215,22.6526403980031,1.25037007919476
07-11-1997,UNKNOWN,UNKNOWN,DISTRIBUTION,"1997","100",PE,WTE-MN538972,12.5842004116099,12.5842004116099,1
,UNKNOWN,UNKNOWN,DISTRIBUTION,"1968","100",CI,WTE-MN89866S,3.1956770800305,3.1956770800305,1
,UNKNOWN,UNKNOWN,PRIVATE,"1968","100",CI,WTE-MN89864S,9.19486465374058,9.19486465374058,1
01-02-2011,HPPE,"90",DISTRIBUTION,"2011","90",HPPE,WTE-MN1318587,35.0523469828091,35.0523469828091,1
01-02-2011,HPPE,"90",DISTRIBUTION,"2011","90",HPPE,WTE-MN89861S,1.81950322885714,1.81950322885714,1
01-02-2011,HPPE,"90",DISTRIBUTION,"2011","90",HPPE,WTE-MN89860S,1.73066461220399,1.73066461220399,1
01-01-1988,UPVC,"4""",DISTRIBUTION,"1988","100",UPVC,WTE-MN89862S,2.11203527432387,2.11203527432387,1
01-02-2011,HPPE,"90",DISTRIBUTION,"2011","90",HPPE,WTE-MN89830S,74.296823183945,,
01-01-1988,UPVC,"4""",DISTRIBUTION,"1988","100",UPVC,WTE-MN89858S,5.84338711704912,5.84338711704912,1
01-01-1988,UNKNOWN,UNKNOWN,DISTRIBUTION,"1988","100",PE,WTE-MN89855S,6.21327610846995,6.21327610846995,1
01-01-1988,UNKNOWN,UNKNOWN,DISTRIBUTION,"1988","100",PE,WTE-MN89856S,1.70413145030443,1.70413145030443,1
01-01-1988,UPVC,"4""",DISTRIBUTION,"1988","100",UPVC,WTE-MN89857S,22.5303635123855,22.5303635123855,1
01-01-1988,MDPE,"63",DISTRIBUTION,"1988","63",MDPE,WTE-MN89851S,1.79314249288926,1.79314249288926,1
01-02-2011,HPPE,"90",DISTRIBUTION,"2011","90",HPPE,WTE-MN1318588,0.309118100353646,0.309118100353646,1
01-02-2011,HPPE,"90",DISTRIBUTION,"2011","90",HPPE,WTE-MN1318599,0.449928883240855,0.449928883240855,1
01-02-2011,HPPE,"90",DISTRIBUTION,"2011","90",HPPE,WTE-MN1318598,2.68054644066863,1.94111359790337,1.38093228730351
,CIEL,"4""",DISTRIBUTION,"1930","100",CIEL,WTE-MN1305101,86.3468179957434,86.3468179957434,1
,CIEL,"4""",DISTRIBUTION,"1930","100",CIEL,WTE-MN85833S,67.5505682805936,67.5500095928773,1.00000827072742
,CIEL,"4""",DISTRIBUTION,"1919","100",CIEL,WTE-MN85835S,23.5521270801949,23.5521270801949,1
,CIEL,"4""",DISTRIBUTION,"1894","100",CIEL,WTE-MN85849S,282.025752433052,241.131319707678,1.16959403189495
,CIEL,"4""",DISTRIBUTION,"1894","100",CIEL,WTE-MN85850S,14.0696082390403,14.0696082390403,1
,CIEL,"4""",DISTRIBUTION,"1930","100",CIEL,WTE-MN85848S,28.2656827265658,28.2656827265658,1
,CIEL,"4""",DISTRIBUTION,"1930","100",CIEL,WTE-MN1305100,1.58416413289137,1.58416413289137,1
,CIEL,"4""",DISTRIBUTION,"1930","100",CIEL,WTE-MN85834S,73.8497174651669,71.7271936158152,1.02959161989134
,CIEL,"4""",DISTRIBUTION,"1919","100",CIEL,WTE-MN85306S,81.6601115318442,81.6577492281435,1.00002892932665
,UNKNOWN,UNKNOWN,DISTRIBUTION,"1894","100",CIEL,WTE-MN85868S,7.21470498358411,7.21470498358411,1
,CIEL,"4""",DISTRIBUTION,"1930","100",CIEL,WTE-MN85870S,15.7519827323812,15.7519827323812,1
,UNKNOWN,UNKNOWN,DISTRIBUTION,"1894","100",CIEL,WTE-MN85867S,8.21802117296214,8.21802117296214,1
,UNKNOWN,UNKNOWN,PRIVATE,"1894","100",CIEL,WTE-MN89687S,7.96362932337635,7.96362932337635,1
,CIEL,"4""",DISTRIBUTION,"1968","100",CIEL,WTE-MN89222S,1.89919140686732,1.89919140686732,1
,CIEL,"9""",DISTRIBUTION,"1894","225",CIEL,WTE-MN89223S,66.5459287560058,66.5459287560058,1
,CIEL,"4""",DISTRIBUTION,"1968","100",CIEL,WTE-MN594928,28.4130305614875,27.1952449703724,1.04477935728992
01-01-1980,UPVC,"4""",DISTRIBUTION,"1980","100",UPVC,WTE-MN89689S,2.15828473560681,2.15828473560681,1
01-01-1980,UPVC,"4""",DISTRIBUTION,"1980","100",UPVC,WTE-MN89688S,72.2397311716281,71.7791192060945,1.00641707463992
,CIEL,"4""",DISTRIBUTION,"1968","100",CIEL,WTE-MN89224S,2.60687188024284,2.60687188024284,1
,CIEL,"4""",DISTRIBUTION,"1968","100",CIEL,WTE-MN89217S,21.9672601841735,21.9672601841735,1
,CIEL,"4""",DISTRIBUTION,"1968","100",CIEL,WTE-MN89654S,29.764536028688,29.764536028688,1
,CIEL,"4""",DISTRIBUTION,"1894","100",CIEL,WTE-MN89227S,48.9854599039811,48.9854599039811,1
01-01-1980,UPVC,"4""",DISTRIBUTION,"1980","100",UPVC,WTE-MN89686S,25.7660136031559,25.7660136031559,1
01-01-1980,UPVC,"4""",DISTRIBUTION,"1980","100",UPVC,WTE-MN89685S,1.63584167938472,1.63584167938472,1
,CIEL,"9""",DISTRIBUTION,"1894","225",CIEL,WTE-MN89684S,3.38607929615819,3.38607929615819,1
,CIEL,"3""",DISTRIBUTION,"1894","75",CIEL,WTE-MN89090S,46.6126938182926,46.6126938182926,1
,CIEL,"3""",DISTRIBUTION,"1919","75",CIEL,WTE-MN89289S,32.2792775786876,32.2792775786876,1
,MDPE,"32",PRIVATE,"2002","32",MDPE,WTE-MN89653S,8.5437602963116,8.5437602963116,1
,MDPE,"32",DISTRIBUTION,"2002","32",MDPE,WTE-MN89716S,5.34170010384123,5.34170010384123,1
,CIEL,"4""",DISTRIBUTION,"1919","100",CIEL,WTE-MN89718S,13.4504256066495,13.4504256066495,1
,MDPE,"32",DISTRIBUTION,"2002","32",MDPE,WTE-MN89802S,5.26760752149431,5.26760752149431,1
,UPVC,"6""",DISTRIBUTION,"1986","150",UPVC,WTE-MN86960S,12.0702795328404,12.0702795328404,1
,CI,UNKNOWN,PRIVATE,"1968","12",CI,WTE-MN86956S,12.2387345751174,12.2387345751174,1
,UNKNOWN,UNKNOWN,DISTRIBUTION,"1894","90",CIEL,WTE-MN86772S,4.40810889158936,4.40810889158936,1
,CIEL,"6""",DISTRIBUTION,"1940","150",CIEL,WTE-MN86780S,4.18874958031783,4.18760074504476,1.00027434212166
,CI,UNKNOWN,DISTRIBUTION,"1940","100",CI,WTE-MN86958S,7.19343123962082,7.19343123962082,1
,UNKNOWN,UNKNOWN,DISTRIBUTION,"1940","90",CIEL,WTE-MN87130S,3.30902281653887,3.30902281653887,1
,CIEL,"6""",DISTRIBUTION,"1940","150",CIEL,WTE-MN86955S,11.5636949112391,11.5636949112391,1
,CI,"4""",DISTRIBUTION,"1955","100",CI,WTE-MN86776S,16.5417724038145,16.537136178995,1.00028035233968
,UNKNOWN,UNKNOWN,PRIVATE,"1894","90",CIEL,WTE-MN86771S,6.98487508832703,6.98487508832703,1
,UPVC,"6""",DISTRIBUTION,"1986","150",UPVC,WTE-MN86962S,141.28990808729,132.167860298946,1.0690186537613
,CI,UNKNOWN,DISTRIBUTION,"1940","75",CI,WTE-MN86961S,1.84409978038364,1.84409978038364,1
,UNKNOWN,UNKNOWN,DISTRIBUTION,"1940","90",CIEL,WTE-MN87131S,3.85928490780372,3.85928490780372,1
,CI,UNKNOWN,DISTRIBUTION,"1940","100",CI,WTE-MN86957S,7.29811496420671,5.58097742341707,1.30767684771215
,PB,"0.5""",COMMUNICATION PIPE,"1968","12",PB,WTE-MN86954S,10.3729370960643,10.3729370960643,1
01-10-2003,HPPE,"90",DISTRIBUTION,"2003","90",HPPE,WTE-MN594997,73.7081172072417,67.3083373216261,1.09508153284243
01-11-2003,HPPE,"90",DISTRIBUTION,"2003","90",HPPE,WTE-MN86777S,2.58168627052632,2.58168627052632,1
,CIEL,"6""",DISTRIBUTION,"1894","150",CIEL,WTE-MN515252,252.095233196781,225.600000000002,1.11744340956019
01-11-2003,HPPE,"90",DISTRIBUTION,"2003","90",HPPE,WTE-MN86775S,1.55824837560534,1.55824837560534,1
,CIEL,"4""",DISTRIBUTION,"1955","100",CIEL,WTE-MN594969,3.22742157142233,3.22742157142233,1
01-11-2003,HPPE,"90",DISTRIBUTION,"2003","90",HPPE,WTE-MN86950S,529.862000102506,,
,CIEL,"4""",DISTRIBUTION,"1894","100",CIEL,WTE-MN594968,53.2963162057624,52.8193557893853,1.00903003092804
,CIEL,"4""",DISTRIBUTION,"1930","100",CIEL,WTE-MN594966,163.615799416996,156.435834082142,1.04589719086411
01-10-2003,HPPE,"90",DISTRIBUTION,"2003","90",HPPE,WTE-MN594996,1.97312873371578,1.97312873371578,1
,CIEL,"6""",DISTRIBUTION,"1930","150",CIEL,WTE-MN86788S,14.0384492542248,14.0362958077015,1.00015341985897
01-11-2003,HPPE,"90",DISTRIBUTION,"2003","90",HPPE,WTE-MN87129S,7.39050471888521,7.39050471888521,1
,CIEL,"6""",DISTRIBUTION,"1930","150",CIEL,WTE-MN86786S,11.0503371893594,11.0503371893594,1
,UNKNOWN,UNKNOWN,DISTRIBUTION,"1971","90",HPPE,WTE-MN86789S,3.32800000000638,3.32800000000638,1
,UNKNOWN,UNKNOWN,PRIVATE,"2002","90",HPPE,WTE-MN86831S,7.13886937826448,7.13886937826448,1
,PB,"0.5""",COMMUNICATION PIPE,"1930","12",PB,WTE-MN86790S,10.3296079305898,10.3296079305898,1
,UNKNOWN,UNKNOWN,PRIVATE,"1968","12",PB,WTE-MN86832S,9.23597834557999,9.23597834557999,1
01-08-2011,HPPE,"315",DISTRIBUTION,"2011","315",HPPE,WTE-MN1318641,126.570390550065,126.570390550065,1
,CIEL,"9""",DISTRIBUTION,"1968","225",CIEL,WTE-MN89657S,36.5690706885031,36.5643375982159,1.00012944553623
,CIEL,"9""",DISTRIBUTION,"1894","225",CIEL,WTE-MN1305045,123.626095094009,122.230535894261,1.01141743500949
,UNKNOWN,UNKNOWN,PRIVATE,"1968","100",CI,WTE-MN89748S,12.1237776291059,12.1237776291059,1
,UNKNOWN,UNKNOWN,DISTRIBUTION,"1968","100",CI,WTE-MN89750S,4.54535191159467,4.54535191159467,1
,UNKNOWN,UNKNOWN,DISTRIBUTION,"1968","100",CI,WTE-MN89803S,7.28369048986355,7.23224031684835,1.00711400212951
01-08-2011,HPPE,"315",DISTRIBUTION,"2011","315",HPPE,WTE-MN1342189,85.3479607284271,84.6529481175545,1.00821014065461
,UNKNOWN,UNKNOWN,DISTRIBUTION,"1968","100",CI,WTE-MN89751S,3.07736346319262,3.05930711111122,1.00590210509295
,UNKNOWN,UNKNOWN,DISTRIBUTION,"1968","100",CI,WTE-MN89749S,8.52312775994217,8.52215935076126,1.00011363424938
01-06-2010,HPPE,"125",DISTRIBUTION,"2010","125",HPPE,WTE-MN1305052,0.627458365098488,0.627458365098488,1
01-06-2010,HPPE,"125",DISTRIBUTION,"2010","125",HPPE,WTE-MN1305054,1.77347483767703,1.77347483767703,1
01-06-2010,HPPE,"125",DISTRIBUTION,"2010","125",HPPE,WTE-MN1305050,18.1757743164136,18.1757743164136,1
01-06-2010,HPPE,"90",DISTRIBUTION,"2010","90",HPPE,WTE-MN1305044,17.8023596750549,17.8023596750549,1
01-06-2010,HPPE,"125",DISTRIBUTION,"2010","125",HPPE,WTE-MN1305043,28.6727013376678,28.6727013376678,1
,UNKNOWN,UNKNOWN,PRIVATE,"1968","75",CI,WTE-MN89720S,17.4933495934845,17.4933495934845,1
,UPVC,"6""",DISTRIBUTION,"1973","150",UPVC,WTE-MN1342335,79.9142262289416,72.4264346838147,1.10338478730612
01-02-2011,HPPE,"90",DISTRIBUTION,"2011","90",HPPE,WTE-MN1342334,8.18346367139097,8.1826825063771,1.00009546563896
01-10-2011,HPPE,"250",DISTRIBUTION,"2011","250",HPPE,WTE-MN1342191,2.66635562057206,2.6654795066409,1.00032868905162
,UNKNOWN,UNKNOWN,DISTRIBUTION,"2011","250",PE,WTE-MN1342196,2.92026908257792,2.10406083565943,1.38792045984863
,UNKNOWN,UNKNOWN,DISTRIBUTION,"2011","250",PE,WTE-MN1342195,0.599954164860761,0.599954164860761,1
,UNKNOWN,UNKNOWN,DISTRIBUTION,"1968","75",CI,WTE-MN89724S,7.35812149939365,7.35812149939365,1
,UNKNOWN,UNKNOWN,PRIVATE,"1968","225",CI,WTE-MN89731S,8.07801955927253,8.07801955927253,1
,UNKNOWN,UNKNOWN,DISTRIBUTION,"1968","225",CI,WTE-MN89732S,4.91936906518475,4.91936906518475,1
,UNKNOWN,UNKNOWN,DISTRIBUTION,"1968","225",CI,WTE-MN89734S,7.05547390331085,7.05547390331085,1
01-02-2011,HPPE,"90",DISTRIBUTION,"2011","90",HPPE,WTE-MN89735S,8.50140694241182,8.50140694241182,1
,UNKNOWN,UNKNOWN,DISTRIBUTION,"1968","100",CI,WTE-MN89738S,10.8074111318202,10.7085767495301,1.00922946014226
,CI,"4""",DISTRIBUTION,"1985","100",UPVC,WTE-MN89730S,5.2187431436669,5.2187431436669,1
,UNKNOWN,UNKNOWN,DISTRIBUTION,"1894","100",CIEL,WTE-MN89739S,1.95304889849565,1.95304889849565,1
,UNKNOWN,UNKNOWN,DISTRIBUTION,"1894","100",CIEL,WTE-MN89722S,8.98738671700058,8.98738671700058,1
,POL,"1.5""",DISTRIBUTION,"1980","38",POL,WTE-MN89733S,1.7573798678755,1.7573798678755,1
,UNKNOWN,UNKNOWN,PRIVATE,"1894","100",CIEL,WTE-MN89721S,4.82892617464284,4.82892617464284,1
,CIEL,"6""",DISTRIBUTION,"1919","150",CIEL,WTE-MN89281S,222.637333861073,221.460628564118,1.00531338371332
,CIEL,"9""",DISTRIBUTION,"1894","225",CIEL,WTE-MN89714S,152.49060000543,152.489566023372,1.00000678067415
,CIEL,"4""",DISTRIBUTION,"1894","100",CIEL,WTE-MN594899,77.104676173925,63.4639740954997,1.21493614720533
,CIEL,"3""",DISTRIBUTION,"1894","75",CIEL,WTE-MN89683S,17.6744606707576,17.6744606707576,1
01-10-2003,MDPE,,DISTRIBUTION,"2003","100",MDPE,WTE-MN89089S,15.3845470521637,15.3845470521637,1
01-11-2003,MDPE,"32",DISTRIBUTION,"2003","32",MDPE,WTE-MN89743S,15.3715661318796,15.3702632377787,1.00008476719499
,UNKNOWN,UNKNOWN,DISTRIBUTION,"1894","100",CIEL,WTE-MN594903,10.2526259427954,9.8376376229983,1.04218373716337
,UNKNOWN,UNKNOWN,DISTRIBUTION,"1894","100",CIEL,WTE-MN89704S,2.37835573460697,2.37835573460697,1
01-11-2003,MDPE,"32",DISTRIBUTION,"2003","32",MDPE,WTE-MN594890,17.9987804443795,17.3277150542528,1.0387278638889
,UNKNOWN,UNKNOWN,PRIVATE,"1894","100",CIEL,WTE-MN89693S,37.1960187116873,37.1960187116873,1
,CIEL,"4""",DISTRIBUTION,"1894","100",CIEL,WTE-MN89705S,3.23579974662145,3.23579974662145,1
,CIEL,"4""",DISTRIBUTION,"1894","100",CIEL,WTE-MN594900,3.23925747662137,3.23925747662137,1
01-01-1982,UPVC,"3""",DISTRIBUTION,"1982","75",UPVC,WTE-MN89708S,2.5904192710905,2.5904192710905,1
,CIEL,"4""",DISTRIBUTION,"1894","100",CIEL,WTE-MN594901,46.9303667173448,45.3075365143822,1.03581810726892
01-11-2003,MDPE,"32",DISTRIBUTION,"2003","32",MDPE,WTE-MN594891,4.68664036258,4.21025509911502,1.11314878843449
,CIEL,"4""",DISTRIBUTION,"1894","100",CIEL,WTE-MN594902,12.6145059752513,12.6145059752513,1
,CIEL,"4""",DISTRIBUTION,"1894","100",CIEL,WTE-MN89709S,16.5440163503419,16.5440163503419,1
01-01-1982,UPVC,"3""",DISTRIBUTION,"1982","75",UPVC,WTE-MN89706S,26.3361132476872,26.3361132476872,1
01-11-2003,MDPE,"63",DISTRIBUTION,"2003","63",MDPE,WTE-MN594874,1.23672470661928,1.23672470661928,1
01-11-2003,MDPE,"63",DISTRIBUTION,"2003","63",MDPE,WTE-MN594873,62.6111516733478,62.6096562920402,1.00002388419608
01-06-2010,HPPE,"125",DISTRIBUTION,"2010","125",HPPE,WTE-MN1305049,28.8193207495586,28.5376834728683,1.00986896070096
,CIEL,"4""",DISTRIBUTION,"1894","100",CIEL,WTE-MN89713S,3.04597061707031,3.04597061707031,1
,CIEL,"9""",DISTRIBUTION,"1894","225",CIEL,WTE-MN89712S,13.6834219404421,13.6834219404421,1
,POL,"0.5""",DISTRIBUTION,"1980","12",POL,WTE-MN89192S,2.38459053088155,2.38459053088155,1
,CI,"2""",DISTRIBUTION,"1968","50",CI,WTE-MN594861,9.54379175172985,9.54379175172985,1
,CIEL,"9""",DISTRIBUTION,"1894","225",CIEL,WTE-MN1305046,8.8596661901239,8.8596661901239,1
,UNKNOWN,UNKNOWN,DISTRIBUTION,"1894","100",CIEL,WTE-MN89711S,2.54217583971698,2.54217583971698,1
,UNKNOWN,UNKNOWN,DISTRIBUTION,"1894","100",CIEL,WTE-MN89710S,6.54781307003352,6.54781307003352,1
01-06-2010,HPPE,"125",DISTRIBUTION,"2010","125",HPPE,WTE-MN1305048,1.0947821701029,1.0947821701029,1
01-06-2010,HPPE,"125",DISTRIBUTION,"2010","125",HPPE,WTE-MN1305055,13.9062540098667,10.6886371441902,1.30103153678722
01-06-2010,HPPE,"125",DISTRIBUTION,"2010","125",HPPE,WTE-MN1305051,2.28779238569971,2.28779238569971,1
01-01-1988,UPVC,"4""",DISTRIBUTION,"1988","100",UPVC,WTE-MN89852S,19.4203571035679,19.4197557141726,1.00003096791763
01-01-1988,MDPE,"63",DISTRIBUTION,"1988","63",MDPE,WTE-MN89850S,71.5600641444094,19.2065322221753,3.72581907637591
01-01-1988,MDPE,"63",DISTRIBUTION,"1988","63",MDPE,WTE-MN89849S,60.0760013360402,23.1366196320755,2.59657643559795
01-02-2011,HPPE,"90",DISTRIBUTION,"2011","90",HPPE,WTE-MN1318597,0.568084500852566,0.568084500852566,1
01-12-2009,HPPE,"90",DISTRIBUTION,"2009","90",HPPE,WTE-MN1298855,0.313338475093448,0.313338475093448,1
